"type_id";"breed";"sex_id";"size_id";"animal_id";"days_in_shelter";"intake_id";"intake_subtype";"outcome_type";"outcome_subtype";"intake_condition";"outcome_condition";"location";"age"
1;"BOSTON TERRIER";1;2;"A344135";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";9
1;"BLACK/TAN HOUND";4;3;"A310673";0;6;"PRIV_SHELT";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";14
1;"PIT BULL";1;1;"A381261";1;1;"MUN_SHELT";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95476(38.288405, -122.464525)";7
1;"BORDER COLLIE/MIX";3;3;"A371314";18;3;"OVER THE COUNTER";"ADOPTION";"REFERRAL-F";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";8
2;"DOMESTIC SH";2;6;"A413186";0;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";2
1;"LABRADOR RETR";1;1;"A370589";14;1;"OVER THE COUNTER";"ADOPTION";"OTH_MEDIA";"HEALTHY";"HEALTHY";"94511(38.01955, -121.63814)";7
1;"SIBERIAN HUSKY/GERM SHEPHERD";3;3;"A387388";27;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";6
1;"PIT BULL";1;5;"A308636";11;3;"OVER THE COUNTER";"ADOPTION";"SPEC EVENT";"UNKNOWN";"HEALTHY";"94952(38.237, -122.640695)";10
2;"DOMESTIC SH";1;6;"A360548";69;1;"FIELD";"ADOPTION";"REFERRAL-V";"TREATABLE/REHAB";"HEALTHY";"95403(38.4716444, -122.7398255)";7
2;"DOMESTIC SH";5;6;"A419802";0;1;"EMAIL";"TRANSFER";"HSSC";"TREATABLE/REHAB";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";1
2;"DOMESTIC LH";1;2;"A393445";3;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"HEALTHY";"94928(38.3499842, -122.6928413)";8
1;"SIBERIAN HUSKY";2;3;"A396176";7;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";6
1;"DOBERMAN PINSCH/GOLDEN RETR";1;1;"A389226";4;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"PENDING";"95439(38.4901851, -122.7701347)";13
1;"LABRADOR RETR/MIX";1;5;"A332251";14;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";9
1;"CHIHUAHUA SH";3;2;"A421845";24;3;"OVER THE COUNTER";"EUTHANIZE";"AGGRESSIVE";"UNKNOWN";"HEALTHY";"";5
1;"CHIHUAHUA SH";2;2;"A391520";7;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";8
1;"MASTIFF";3;7;"A329113";7;1;"FIELD";"DIED";"AT VET";"TREATABLE/REHAB";"DEAD";"";15
1;"ENG POINTER";1;1;"A268863";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";14
1;"PIT BULL";4;3;"A371253";14;1;"OVER THE COUNTER";"TRANSFER";"IDAHO HS";"HEALTHY";"HEALTHY";"83705(43.59308, -116.21368)";7
1;"GERM SHEPHERD";4;1;"A413171";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";4
1;"PIT BULL";3;3;"A365070";98;1;"FIELD";"TRANSFER";"MILO FOUND";"HEALTHY";"TREATABLE/REHAB";"";9
1;"PIT BULL/MIX";1;1;"A309489";2;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"HEALTHY";"HEALTHY";"94931(38.3260186, -122.706422)";11
1;"GERM SHEPHERD";4;3;"A399193";4;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";9
2;"DOMESTIC SH";3;6;"A390355";14;3;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";4
2;"DOMESTIC SH";1;6;"A375390";3;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";6
1;"CAIRN TERRIER/CHIHUAHUA SH";1;2;"A395331";12;1;"PRIV_SHELT";"TRANSFER";"MUTTVILLE";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"94103(37.772, -122.408735)";18
2;"DOMESTIC SH";3;6;"A322734";32;1;"COMM CAT";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";9
1;"QUEENSLAND HEEL";2;1;"A334941";0;1;"FIELD";"RETURN TO OWNER";"FLD_IDTAG";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";24
1;"POMERANIAN";3;2;"A345909";23;1;"MUN_SHELT";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";21
1;"PIT BULL";1;1;"A401307";15;4;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95405(38.443415, -122.69178)";6
1;"LABRADOR RETR/MIX";3;3;"A418124";1;2;"FLD_HOSPTL";"RETURN TO OWNER";"OVER THE COUNTER_CALL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";5
1;"PIT BULL";2;3;"A312516";10;1;"FIELD";"EUTHANIZE";"CON SEVERE";"UNTREATABLE";"UNTREATABLE";"";14
2;"DOMESTIC SH";1;6;"A327027";7;1;"COMM CAT";"RETURN TO OWNER";"COMMCAT";"HEALTHY";"HEALTHY";"96021(39.926905, -122.18146)";9
1;"AMER BULLDOG";4;3;"A381933";14;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";11
1;"ROTTWEILER";5;5;"A369465";1;1;"BORN_HERE";"TRANSFER";"DOGWOOD";"UNKNOWN";"PENDING";"95403(38.4716444, -122.7398255)";6
1;"PIT BULL/MIX";1;3;"A313764";264;1;"FIELD";"TRANSFER";"PETLUMA PP";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";13
1;"GERM SHEPHERD/MIX";4;3;"A265739";0;1;"FIELD";"RETURN TO OWNER";"FLD_LIC";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";13
1;"SIBERIAN HUSKY/MIX";3;1;"A408662";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"PENDING";"95404(38.44511, -122.708)";4
1;"DACHSHUND/MIX";4;2;"A402444";5;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95409(38.46382, -122.67058)";11
1;"PUG/MIX";4;2;"A281626";39;1;"FIELD";"TRANSFER";"PETLUMA PP";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"94952(38.237, -122.640695)";14
1;"CHIHUAHUA SH";2;2;"A366770";35;1;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"";16
1;"AUST SHEPHERD/MIX";3;1;"A321121";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";14
2;"DOMESTIC LH";3;6;"A338612";84;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95404(38.44511, -122.708)";8
1;"AKBASH/MIX";2;1;"A313723";15;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"94954(38.263265, -122.641035)";11
2;"DOMESTIC SH";2;6;"A405644";9;1;"PHONE";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";3
1;"PIT BULL/MIX";1;3;"A332746";18;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";9
1;"CHIHUAHUA SH";3;4;"A345664";17;1;"FIELD";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95476(38.288405, -122.464525)";11
1;"POODLE MIN";2;2;"A362293";10;1;"FIELD";"TRANSFER";"MUTTVILLE";"TREATABLE/MANAGEABLE";"HEALTHY";"94103(37.772, -122.408735)";19
1;"PIT BULL";4;3;"A388830";29;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_IDTAG";"UNKNOWN";"PENDING";"95402(38.44014, -122.710505)";6
1;"PIT BULL/MIX";3;1;"A384141";50;3;"OVER THE COUNTER";"TRANSFER";"HSSC";"UNKNOWN";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";6
1;"SIBERIAN HUSKY";1;3;"A387038";16;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";7
1;"AUST SHEPHERD/MIX";1;1;"A342528";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";10
1;"FOX TERR SMOOTH/MIX";2;5;"A366891";15;1;"FIELD";"TRANSFER";"3RR";"HEALTHY";"HEALTHY";"95694(38.524675, -121.97507)";7
1;"PIT BULL";4;5;"A408660";14;1;"FIELD";"TRANSFER";"CWOB";"TREATABLE/REHAB";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";3
1;"MIN PINSCHER";3;4;"A363672";0;3;"OVER THE COUNTER";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";16
1;"LABRADOR RETR";2;1;"A334996";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";11
1;"BORDER COLLIE/SIBERIAN HUSKY";2;3;"A408935";3;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";4
1;"BOXER";3;3;"A314677";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";16
2;"DOMESTIC SH";1;2;"A324300";14;2;"FLD_CRUEL";"TRANSFER";"FORGOTTEN";"TREATABLE/MANAGEABLE";"HEALTHY";"95403(38.4716444, -122.7398255)";13
1;"BOSTON TERRIER";1;3;"A402860";9;4;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95409(38.46382, -122.67058)";10
1;"POMERANIAN/MIX";1;2;"A316413";12;1;"FIELD";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";10
1;"CHIHUAHUA SH/MIX";1;4;"A307827";2;1;"FIELD";"RETURN TO OWNER";"RETURN TO OWNER";"HEALTHY";"HEALTHY";"95472(38.4007555, -122.8277055)";18
3;"SHEEP";5;2;"A416951";21;7;"MOM STRAY";"ADOPTION";"WALKIN";"UNKNOWN";"PENDING";"95448(38.613965, -122.869825)";0
1;"PIT BULL";1;1;"A351259";9;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";8
1;"PIT BULL/MIX";1;1;"A220632";15;3;"OVER THE COUNTER";"EUTHANIZE";"ILL SEVERE";"UNTREATABLE";"UNTREATABLE";"";18
1;"PIT BULL";3;1;"A296961";60;2;"FLD_ARREST";"TRANSFER";"MUTTVILLE";"UNKNOWN";"TREATABLE/MANAGEABLE";"94103(37.772, -122.408735)";14
2;"DOMESTIC SH";1;2;"A343823";17;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95448(38.613965, -122.869825)";9
1;"DACHSHUND";3;4;"A354579";10;3;"OVER THE COUNTER";"TRANSFER";"PETALUMAAS";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";8
1;"DOBERMAN PINSCH";3;1;"A324961";23;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";15
2;"DOMESTIC SH";1;6;"A419015";41;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"UNKNOWN";"PENDING";"95403(38.4716444, -122.7398255)";1
1;"PIT BULL";3;5;"A421648";44;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"95492(38.541355, -122.80026)";1
1;"CHIHUAHUA SH";3;4;"A308442";55;3;"OVER THE COUNTER";"TRANSFER";"RP SHELTER";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";13
2;"DOMESTIC SH";3;2;"A375077";21;6;"PRIV_SHELT";"ADOPTION";"SPEC EVENT";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";9
2;"DOMESTIC SH";1;6;"A321135";31;1;"COMM CAT";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";9
1;"PIT BULL/MIX";3;3;"A360694";118;3;"OVER THE COUNTER";"ADOPTION";"FB SCAS";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";8
3;"GUINEA PIG";2;2;"A346215";10;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";9
3;"BOER";4;3;"A307815";14;1;"FIELD";"ADOPTION";"REFERRAL";"HEALTHY";"HEALTHY";"94952(38.237, -122.640695)";12
1;"GOLDEN RETR";2;1;"A233851";7;2;"FLD_CORONR";"TRANSFER";"NC GOLDRET";"HEALTHY";"HEALTHY";"";16
1;"ROTTWEILER";3;1;"A355788";19;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";10
1;"LABRADOR RETR/PIT BULL";2;2;"A406075";12;2;"FLD_OWNED";"RETURN TO OWNER";"OVER THE COUNTER_ARREST";"HEALTHY";"HEALTHY";"95458(39.09124, -122.794515)";3
1;"MIN PINSCHER/MIX";1;2;"A346979";33;3;"OVER THE COUNTER";"TRANSFER";"GREEN DOG";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95492(38.541355, -122.80026)";10
1;"AUST CATTLE DOG/MIX";3;1;"A321419";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";13
2;"DOMESTIC SH";1;2;"A334948";16;1;"VET_HOSP";"ADOPTION";"FINDER";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95403(38.4716444, -122.7398255)";14
1;"CHINESE SHARPEI/MIX";4;3;"A372764";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";7
1;"PIT BULL/MIX";3;3;"A297924";26;1;"FIELD";"EUTHANIZE";"BEH SEVERE";"UNTREATABLE";"UNTREATABLE";"95409(38.46382, -122.67058)";12
1;"CHIHUAHUA SH";3;2;"A339477";11;1;"FIELD";"ADOPTION";"WALKIN";"TREATABLE/REHAB";"HEALTHY";"95340(37.30438, -120.47983)";10
1;"WELSH CORGI CAR";1;2;"A390884";63;1;"OVER THE COUNTER";"TRANSFER";"ARF";"TREATABLE/REHAB";"TREATABLE/REHAB";"94598(37.915095, -122.02109)";17
1;"BORDER COLLIE/MIX";1;3;"A374538";14;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";7
1;"VIZSLA";3;3;"A416271";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WEB";"UNKNOWN";"PENDING";"95403(38.4716444, -122.7398255)";5
1;"MIN PINSCHER";1;3;"A320029";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";11
1;"PIT BULL";4;1;"A362218";48;4;"FIELD_OS";"DISPOSAL";"FRA";"UNKNOWN";"DEAD";"";9
2;"DOMESTIC SH";3;2;"A322411";29;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";8
1;"PLOTT HOUND/MIX";3;5;"A305633";10;6;"VET_HOSP";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95442(38.3633499, -122.5276402)";11
1;"PIT BULL";4;3;"A411112";56;3;"FIELD";"EUTHANIZE";"AGGRESSIVE";"UNKNOWN";"UNTREATABLE";"95407(38.4127094, -122.7412153)";5
1;"PIT BULL";4;1;"A413368";5;2;"FIELD";"RETURN TO OWNER";"MEDICAL";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";3
1;"IBIZAN HOUND/BORDER COLLIE";1;1;"A384404";2;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95472(38.4007555, -122.8277055)";8
1;"CATAHOULA";1;1;"A301022";1;1;"FIELD";"RETURN TO OWNER";"RETURN TO OWNER";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";12
2;"DOMESTIC SH";1;6;"A418166";39;1;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";1
1;"FRENCH BULLDOG/MIX";3;2;"A322298";1;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";11
1;"ENG COONHOUND";4;3;"A369328";3;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";7
1;"GERM SHEPHERD";2;1;"A307849";10;4;"FIELD_OS";"EUTHANIZE";"AGGRESSIVE";"UNTREATABLE";"UNTREATABLE";"95404(38.44511, -122.708)";11
1;"PARSON RUSS TER/MIX";3;3;"A324987";14;3;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"94118(37.78136, -122.458215)";10
2;"SIAMESE";1;6;"A339510";11;1;"OVER THE COUNTER";"ADOPTION";"SPEC EVENT";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";8
1;"GOLDEN RETR/MIX";1;3;"A332717";0;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";13
1;"COCKER SPAN/POODLE MIN";1;3;"A315374";13;1;"FIELD";"TRANSFER";"GREEN DOG";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";11
2;"MANX/MIX";1;6;"A400156";67;1;"PHONE";"ADOPTION";"REFERRAL-O";"UNKNOWN";"HEALTHY";"95409(38.46382, -122.67058)";4
2;"DOMESTIC SH";1;6;"A321137";31;1;"COMM CAT";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95436(38.47872, -122.890155)";9
2;"SIAMESE";4;2;"A373393";1;1;"FIELD";"TRANSFER";"DOGWOOD";"TREATABLE/REHAB";"TREATABLE/REHAB";"95403(38.4716444, -122.7398255)";6
1;"STAFFORDSHIRE";3;3;"A416397";89;1;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";3
2;"DOMESTIC SH";4;6;"A387379";4;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"TREATABLE/REHAB";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";5
1;"BEAGLE/MIX";1;3;"A340645";6;5;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";10
2;"DOMESTIC SH";5;6;"A354258";0;1;"OVER THE COUNTER";"TRANSFER";"HSSC";"TREATABLE/REHAB";"TREATABLE/REHAB";"95403(38.4716444, -122.7398255)";7
3;"RABBIT SH";1;2;"A356754";35;1;"OVER THE COUNTER";"ADOPTION";"MOB EVENT";"HEALTHY";"HEALTHY";"95138(37.2543, -121.784365)";8
1;"BRUSS GRIFFON/MIX";1;2;"A416732";19;1;"FIELD";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95409(38.46382, -122.67058)";3
1;"CHIHUAHUA SH";1;4;"A309778";38;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95452(38.41486, -122.55125)";11
1;"CHIHUAHUA SH/MIN PINSCHER";1;2;"A304112";225;1;"FIELD";"ADOPTION";"REFERRAL";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";15
2;"DOMESTIC SH";3;6;"A375360";28;3;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/REHAB";"HEALTHY";"95436(38.47872, -122.890155)";6
2;"DOMESTIC SH";3;2;"A400071";35;3;"OVER THE COUNTER_OS";"ADOPTION";"WESTFARM";"UNKNOWN";"PENDING";"95401(38.44366, -122.7246163)";7
2;"DOMESTIC SH";3;2;"A422163";27;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_WALKIN";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";6
1;"PIT BULL";3;3;"A337136";71;1;"OVER THE COUNTER";"ADOPTION";"SPEC EVENT";"HEALTHY";"HEALTHY";"95425(38.79895, -123.01762)";11
1;"AM PIT BULL TER";2;1;"A231627";7;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95403(38.4716444, -122.7398255)";16
2;"DOMESTIC SH";1;6;"A349947";80;1;"BORN_HERE";"ADOPTION";"SCAS WEB";"TREATABLE/REHAB";"HEALTHY";"95401(38.44366, -122.7246163)";7
1;"DACHSHUND/CHIHUAHUA SH";1;3;"A304623";71;6;"VET_HOSP";"TRANSFER";"GREEN DOG";"HEALTHY";"HEALTHY";"95492(38.541355, -122.80026)";19
1;"GERM SHEPHERD/MIX";1;1;"A349808";17;1;"FIELD";"ADOPTION";"INTERNET";"TREATABLE/REHAB";"HEALTHY";"94928(38.3499842, -122.6928413)";9
1;"PIT BULL";3;1;"A326247";18;1;"OVER THE COUNTER";"TRANSFER";"REDWD VET";"TREATABLE/REHAB";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";10
2;"DOMESTIC SH";1;2;"A356728";27;3;"FIELD";"ADOPTION";"SCAS WEB";"HEALTHY";"HEALTHY";"95467(38.7929242, -122.5490357)";7
1;"GOLDEN RETR/GERM SHEPHERD";3;1;"A346728";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"HEALTHY";"95407(38.4127094, -122.7412153)";14
2;"DOMESTIC SH";1;2;"A340089";5;4;"FIELD_RETURN TO OWNER";"RETURN TO OWNER";"FLD_PRVS";"UNKNOWN";"DEAD";"95472(38.4007555, -122.8277055)";23
2;"DOMESTIC SH";4;6;"A390017";1;1;"VET_HOSP";"TRANSFER";"HSSC";"TREATABLE/REHAB";"TREATABLE/REHAB";"95407(38.4127094, -122.7412153)";5
1;"SCHNAUZER MIN/MIX";3;5;"A301200";10;1;"OVER THE COUNTER";"ADOPTION";"INTERNET";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";11
2;"DOMESTIC SH";1;2;"A418189";17;1;"OVER THE COUNTER";"ADOPTION";"FINDER";"HEALTHY";"HEALTHY";"95404(38.44511, -122.708)";4
1;"TIBETAN TERR/MIX";3;2;"A383090";5;3;"OVER THE COUNTER";"TRANSFER";"HSSC";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";7
3;"RABBIT SH";5;2;"A307952";0;1;"BORN_HERE";"EUTHANIZE";"UNDERAGEWT";"UNTREATABLE";"UNTREATABLE";"";10
1;"AUST CATTLE DOG/MIX";2;1;"A342682";3;2;"FLD_CRUEL";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"TREATABLE/REHAB";"HEALTHY";"95417(39.680817745, -123.654150345)";8
1;"CHIHUAHUA SH/MIX";3;2;"A396139";9;2;"FLD_HOSPTL";"RETURN TO OWNER";"MEDICAL";"HEALTHY";"HEALTHY";"94928(38.3499842, -122.6928413)";12
2;"DOMESTIC SH";3;2;"A398401";77;3;"OVER THE COUNTER";"ADOPTION";"WESTFARM";"UNKNOWN";"HEALTHY";"95405(38.443415, -122.69178)";6
2;"DOMESTIC LH";3;6;"A391760";9;1;"VET_HOSP";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";5
1;"POMERANIAN";1;2;"A331670";0;1;"OVER THE COUNTER";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"HEALTHY";"HEALTHY";"95405(38.443415, -122.69178)";16
2;"DOMESTIC SH";3;6;"A418895";76;1;"OVER THE COUNTER";"ADOPTION";"WALKIN";"HEALTHY";"HEALTHY";"95401(38.44366, -122.7246163)";1
2;"DOMESTIC SH";4;6;"A361109";22;1;"OVER THE COUNTER";"TRANSFER";"SF SPCA";"UNKNOWN";"HEALTHY";"94103(37.772, -122.408735)";7
1;"WELSH CORGI PEM";4;3;"A223432";1;2;"FLD_HOSPTL";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"HEALTHY";"HEALTHY";"95407(38.4127094, -122.7412153)";15
1;"CHIHUAHUA SH";1;2;"A301857";32;6;"PRIV_SHELT";"ADOPTION";"WALKIN";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95404(38.44511, -122.708)";12
1;"GERM SHEPHERD";4;3;"A310650";1;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_NOTICE";"HEALTHY";"HEALTHY";"95425(38.79895, -123.01762)";10
2;"DOMESTIC SH";3;2;"A390780";30;1;"OVER THE COUNTER";"ADOPTION";"SCAS WEB";"TREATABLE/REHAB";"TREATABLE/REHAB";"95465(38.4062, -122.947145)";15
1;"POODLE MIN/MIX";4;2;"A332771";2;2;"FLD_ARREST";"RETURN TO OWNER";"OVER THE COUNTER_PRVS";"UNKNOWN";"PENDING";"95436(38.47872, -122.890155)";11
1;"BULL TERRIER";3;1;"A286858";33;3;"FLD_CORONR";"TRANSFER";"BULL TERR";"UNKNOWN";"TREATABLE/MANAGEABLE";"94112(37.71769, -122.44011)";14
1;"CHIHUAHUA SH/MIX";3;2;"A331579";11;3;"OVER THE COUNTER";"ADOPTION";"WALKIN";"TREATABLE/MANAGEABLE";"TREATABLE/MANAGEABLE";"95407(38.4127094, -122.7412153)";9
1;"BELG MALINOIS";2;1;"A328710";2;1;"FIELD";"RETURN TO OWNER";"OVER THE COUNTER_MCHIP";"UNKNOWN";"PENDING";"95407(38.4127094, -122.7412153)";9
2;"DOMESTIC SH";3;2;"A373568";37;1;"FIELD";"ADOPTION";"SCAS WEB";"UNKNOWN";"HEALTHY";"95405(38.443415, -122.69178)";8
1;"PIT BULL";3;1;"A363685";0;1;"FIELD";"RETURN TO OWNER";"FLD_MCHIP";"UNKNOWN";"HEALTHY";"95472(38.4007555, -122.8277055)";15
